CustomerID,MonthlyCharges,TotalCharges,SupportTickets,EngagementScore,LeftCompany
CUST-01327,37.74,0.0,1,4,1
CUST-01328,34.98,0.0,2,7,0
CUST-01329,109.0,0.0,1,7,0
CUST-01330,117.6,0.0,2,10,0
CUST-01331,57.22,0.0,0,9,0
CUST-01332,92.41,0.0,0,10,0
CUST-01333,30.79,0.0,3,8,0
CUST-01334,46.97,0.0,2,8,0
CUST-01335,92.03,0.0,3,7,0
CUST-01336,35.92,0.0,1,10,0
CUST-01337,72.16,0.0,3,5,0
CUST-01338,89.63,0.0,1,9,0
CUST-01339,98.93,0.0,1,7,0
CUST-01340,70.84,0.0,2,3,0
CUST-01341,86.72,0.0,3,6,0
CUST-01342,78.56,0.0,2,3,1
CUST-01343,34.7,0.0,4,6,1
CUST-01344,96.85,0.0,1,8,0
CUST-01345,45.5,0.0,1,9,0
CUST-01346,32.85,0.0,3,2,0
CUST-01347,70.6,0.0,2,6,1
CUST-01348,107.91,0.0,1,3,1
CUST-01349,43.57,0.0,3,7,0
CUST-01350,31.15,0.0,0,4,0
CUST-01351,39.89,0.0,3,5,0
CUST-01352,62.72,0.0,0,10,0
CUST-01353,82.21,0.0,0,6,1
CUST-01354,47.36,0.0,1,8,0
CUST-01355,102.17,0.0,0,2,0
CUST-01356,97.79,0.0,1,4,0
CUST-01357,92.62,0.0,1,4,0
CUST-01358,73.87,0.0,1,6,0
CUST-01359,62.86,0.0,1,4,0
CUST-01360,63.8,0.0,2,5,0
CUST-01361,75.27,0.0,0,5,0
CUST-01362,36.95,0.0,2,8,1
CUST-01363,91.4,0.0,0,4,0
CUST-01364,61.63,0.0,1,6,0
CUST-01365,50.22,0.0,1,7,0
CUST-01366,55.04,0.0,1,8,0
CUST-01367,46.22,0.0,3,9,1
CUST-01368,111.14,0.0,1,10,0
CUST-01369,45.21,0.0,1,8,0
CUST-01370,109.46,0.0,1,4,0
CUST-01371,81.5,0.0,2,4,0
CUST-01372,108.07,0.0,0,10,0
CUST-01373,72.66,0.0,1,5,0
CUST-01374,113.49,0.0,1,3,0
CUST-01375,49.03,0.0,3,2,0
CUST-01376,79.92,0.0,0,2,0
CUST-01377,41.32,0.0,0,9,0
CUST-01378,70.24,0.0,2,8,0
CUST-01379,81.29,0.0,0,6,0
CUST-01380,84.51,0.0,3,9,0
CUST-01381,62.89,0.0,2,5,0
CUST-01382,36.86,0.0,2,10,0
CUST-01383,88.98,0.0,0,1,0
CUST-01384,73.95,0.0,2,8,0
CUST-01385,42.31,0.0,0,3,0
CUST-01386,114.23,0.0,1,9,0
CUST-01387,116.01,0.0,1,1,1
CUST-01388,107.09,0.0,1,3,0
CUST-01389,105.95,0.0,3,1,0
CUST-01390,38.87,0.0,2,1,0
CUST-01391,119.41,0.0,1,6,0
CUST-01392,66.03,0.0,3,4,0
CUST-01393,44.67,0.0,2,10,0
CUST-01394,103.09,0.0,2,4,0
CUST-01395,50.31,0.0,0,5,0
CUST-01396,77.35,0.0,2,3,0
CUST-01397,41.51,0.0,1,2,1
CUST-01398,72.71,0.0,2,10,0
CUST-01399,80.23,0.0,2,8,1
CUST-01400,70.13,0.0,2,7,1
CUST-01401,36.24,0.0,2,10,0
CUST-01402,73.64,0.0,0,4,1
CUST-01403,72.2,0.0,0,2,0
CUST-01404,53.54,0.0,1,9,1
CUST-01405,112.94,0.0,3,8,0
CUST-01406,67.6,0.0,2,4,0
CUST-01407,107.77,0.0,2,5,0
CUST-01408,39.86,0.0,1,10,0
CUST-01409,58.69,0.0,2,6,0
CUST-01410,45.86,0.0,0,4,0
CUST-01411,66.75,0.0,1,2,1
CUST-01412,40.04,0.0,1,5,0
CUST-01413,69.69,0.0,3,1,1
CUST-01414,61.84,0.0,2,7,0
CUST-01415,50.09,0.0,3,9,0
CUST-01416,87.79,0.0,3,3,0
CUST-01417,115.58,0.0,2,6,0
CUST-01418,48.63,0.0,4,9,0
CUST-01419,94.06,0.0,2,4,1
CUST-01420,96.81,0.0,4,6,0
CUST-01421,74.83,0.0,0,3,0
CUST-01422,110.79,0.0,2,9,1
CUST-01423,116.97,0.0,2,7,1
CUST-01424,62.6,0.0,1,7,0
CUST-01425,88.59,0.0,2,4,1
CUST-01426,89.6,0.0,1,6,0
CUST-01427,66.32,0.0,1,8,0
CUST-01428,58.5,0.0,2,6,1
CUST-01429,114.04,0.0,2,6,0
CUST-01430,101.1,0.0,2,4,0
CUST-01431,40.29,0.0,1,8,0
CUST-01432,40.78,0.0,2,10,1
CUST-01433,113.03,0.0,0,8,0
CUST-01434,37.32,0.0,1,9,0
CUST-01435,91.95,0.0,1,6,0
CUST-01436,50.4,0.0,0,2,0
CUST-01437,33.16,0.0,3,4,0
CUST-01438,35.36,0.0,1,4,0
CUST-01439,63.61,0.0,2,8,0
CUST-01440,36.97,0.0,1,5,1
CUST-01441,83.69,0.0,1,4,1
CUST-01442,88.25,0.0,2,8,0
CUST-01443,63.61,0.0,1,3,1
CUST-01444,96.86,0.0,1,2,1
CUST-01445,74.1,0.0,1,4,0
CUST-01446,68.71,0.0,0,1,0
CUST-01447,66.62,0.0,2,1,1
CUST-01448,68.79,0.0,2,5,0
CUST-01449,117.11,0.0,0,1,0
CUST-01450,91.32,0.0,1,4,0
CUST-01451,58.36,0.0,2,8,0
CUST-01452,96.04,0.0,1,8,0
CUST-01453,59.72,0.0,0,2,0
CUST-01454,41.31,0.0,1,3,0
CUST-01455,72.78,0.0,2,3,0
CUST-01456,97.59,0.0,2,1,0
CUST-01457,5000.0,0.0,1,3,0
CUST-01458,108.22,0.0,2,8,1
CUST-01459,64.82,0.0,1,6,1
CUST-01460,61.48,0.0,0,5,0
CUST-01461,119.84,0.0,1,10,0
CUST-01462,73.42,0.0,4,9,1
CUST-01463,102.47,0.0,2,7,0
CUST-01464,102.45,0.0,1,6,0
CUST-01465,113.37,0.0,2,5,1
CUST-01466,37.63,0.0,1,5,0
CUST-01467,54.4,0.0,0,10,0
CUST-01468,99.1,0.0,0,9,1
CUST-01469,80.63,0.0,0,10,1
CUST-01470,80.36,0.0,2,6,0
CUST-01471,44.95,0.0,1,4,1
CUST-01472,55.3,0.0,1,4,0
CUST-01473,76.92,0.0,2,4,0
CUST-01474,54.94,0.0,3,6,1
CUST-01475,48.92,0.0,3,1,0
CUST-01476,37.89,0.0,0,9,0
CUST-01477,44.01,0.0,1,2,0
CUST-01478,99.2,0.0,3,2,0
CUST-01479,94.69,0.0,4,5,0
CUST-01480,34.12,0.0,1,4,1
CUST-01481,48.29,0.0,1,3,0
CUST-01482,80.44,0.0,2,5,0
CUST-01483,59.03,0.0,3,7,0
CUST-01484,104.09,0.0,1,10,0
CUST-01485,100.65,0.0,1,2,0
CUST-01486,110.24,0.0,1,6,0
CUST-01487,80.66,0.0,1,4,0
CUST-01488,61.68,0.0,1,2,0
CUST-01489,84.54,0.0,3,1,1
CUST-01490,38.01,0.0,1,8,0
CUST-01491,30.85,0.0,0,5,0
CUST-01492,31.53,0.0,0,10,0
CUST-01493,66.67,0.0,1,2,0
CUST-01494,50.52,0.0,1,8,0
CUST-01495,44.15,0.0,0,3,0
CUST-01496,85.38,0.0,0,7,0
CUST-01497,119.56,0.0,2,2,0
CUST-01498,45.99,0.0,0,7,0
CUST-01499,79.17,0.0,1,4,0
CUST-01500,40.77,0.0,5,10,0
CUST-01501,114.08,0.0,2,1,1
CUST-01502,56.25,0.0,1,5,1
CUST-01503,109.05,0.0,5,4,0
CUST-01504,55.47,0.0,3,8,0
CUST-01505,102.54,0.0,1,1,0
CUST-01506,48.84,0.0,1,2,0
CUST-01507,56.34,0.0,2,5,0
CUST-01508,47.31,0.0,1,10,0
CUST-01509,53.78,0.0,1,10,0
CUST-01510,105.14,0.0,1,2,0
CUST-01511,87.51,0.0,1,1,0
CUST-01512,66.52,0.0,3,6,0
CUST-01513,117.44,0.0,1,10,0
CUST-01514,71.83,0.0,1,4,0
CUST-01515,117.28,0.0,2,5,0
CUST-01516,47.68,0.0,1,3,0
CUST-01517,111.42,0.0,3,10,0
CUST-01518,31.23,0.0,0,6,0
CUST-01519,79.07,0.0,0,4,0
CUST-01520,68.07,0.0,0,6,0
CUST-01521,77.25,0.0,0,5,0
CUST-01522,79.81,0.0,3,2,0
CUST-01523,65.01,0.0,3,4,1
CUST-01524,119.84,0.0,4,2,1
CUST-01525,117.89,0.0,2,5,0
CUST-01526,116.56,0.0,2,3,0
CUST-01527,118.12,0.0,2,6,0
CUST-01528,101.37,0.0,3,5,1
CUST-01529,118.97,0.0,4,2,0
CUST-01530,110.31,0.0,3,10,1
CUST-01531,67.43,0.0,0,8,0
CUST-01532,100.63,0.0,4,6,0
CUST-01533,112.09,0.0,3,9,0
CUST-01534,94.13,0.0,1,3,1
CUST-01535,68.04,0.0,5,4,0
CUST-01536,35.91,0.0,2,8,0
CUST-01537,102.87,0.0,1,7,0
CUST-01538,115.75,0.0,1,8,1
CUST-01539,62.62,0.0,0,9,0
CUST-01540,43.66,0.0,3,8,1
CUST-01541,59.38,0.0,3,8,0
CUST-01542,82.43,0.0,1,6,0
CUST-01543,58.52,0.0,0,2,0
CUST-01544,84.95,0.0,1,7,1
CUST-01545,117.02,0.0,1,4,0
CUST-01546,90.36,0.0,1,3,0
CUST-01547,62.63,0.0,1,4,0
CUST-01548,114.22,0.0,0,4,0
CUST-01549,80.9,0.0,1,3,0
CUST-01550,41.54,0.0,3,9,0
CUST-01551,74.9,0.0,2,3,0
CUST-01552,88.82,0.0,2,2,0
CUST-01553,105.44,0.0,0,1,0
CUST-01554,114.28,0.0,0,1,0
CUST-01555,58.56,0.0,1,5,1
CUST-01556,43.99,0.0,1,5,0
CUST-01557,36.64,0.0,1,9,0
CUST-01558,96.45,0.0,0,4,1
CUST-01559,101.56,0.0,0,5,0
CUST-01560,66.84,0.0,3,6,0
CUST-01561,65.63,0.0,2,10,0
CUST-01562,115.88,0.0,2,7,1
CUST-01563,112.5,0.0,1,9,0
CUST-01564,50.99,0.0,1,6,0
CUST-01565,100.27,0.0,2,1,0
CUST-01566,86.04,0.0,4,8,0
CUST-01567,43.87,0.0,1,2,0
CUST-01568,62.1,0.0,1,9,0
CUST-01569,45.96,0.0,1,7,0
CUST-01570,56.56,0.0,1,7,0
CUST-01571,85.37,0.0,1,10,0
CUST-01572,63.77,0.0,3,10,1
CUST-01573,65.46,0.0,2,5,0
CUST-01574,78.56,0.0,3,8,0
CUST-01575,37.84,0.0,2,10,0
CUST-01576,96.49,0.0,2,1,0
CUST-01577,66.15,0.0,1,3,0
CUST-01578,73.23,0.0,2,9,1
CUST-01579,117.69,0.0,3,1,0
CUST-01580,60.99,0.0,3,8,0
CUST-01581,88.34,0.0,2,6,0
CUST-01582,65.32,0.0,0,10,0
CUST-01583,110.48,0.0,1,5,0
CUST-01584,106.21,0.0,0,6,1
CUST-01585,51.74,0.0,2,5,1
CUST-01586,92.25,0.0,2,9,0
CUST-01587,35.86,0.0,1,2,0
CUST-01588,116.69,0.0,0,10,1
CUST-01589,61.4,0.0,3,6,0
CUST-01590,104.86,0.0,0,4,1
CUST-01591,58.65,0.0,1,3,0
CUST-01592,86.95,0.0,1,5,0
CUST-01593,118.52,0.0,1,2,0
CUST-01594,108.91,0.0,2,3,1
CUST-01595,44.42,0.0,1,7,0
CUST-01596,79.27,0.0,2,1,0
CUST-01597,61.36,0.0,0,2,0
CUST-01598,69.08,0.0,3,3,0
CUST-01599,60.16,0.0,0,10,0
CUST-01600,60.23,0.0,2,7,0
CUST-01601,78.83,0.0,0,4,0
CUST-01602,47.27,0.0,5,8,0
CUST-01603,78.36,0.0,0,8,0
CUST-01604,55.1,0.0,1,1,0
CUST-01605,56.0,0.0,2,5,0
CUST-01606,96.48,0.0,1,1,0
CUST-01607,32.65,0.0,1,7,0
CUST-01608,64.28,0.0,2,4,1
CUST-01609,66.67,0.0,2,8,1
CUST-01610,73.65,0.0,0,8,1
CUST-01611,90.21,0.0,3,9,0
CUST-01612,63.27,0.0,2,6,0
CUST-01613,49.17,0.0,3,7,0
CUST-01614,109.64,0.0,0,7,0
CUST-01615,118.29,0.0,2,5,1
CUST-01616,31.79,0.0,3,7,1
CUST-01617,79.18,0.0,2,9,0
CUST-01618,60.75,0.0,1,4,0
CUST-01619,54.92,0.0,2,2,0
CUST-01620,60.21,0.0,1,8,0
CUST-01621,87.5,0.0,0,7,0
CUST-01622,47.16,0.0,2,6,0
CUST-01623,112.16,0.0,0,7,0
CUST-01624,71.94,0.0,2,3,0
CUST-01625,59.3,0.0,0,6,0
CUST-01626,98.9,0.0,0,10,0
CUST-01627,31.46,0.0,3,7,1
CUST-01628,68.86,0.0,2,7,0
CUST-01629,61.97,0.0,1,5,0
CUST-01630,60.43,0.0,1,3,0
CUST-01631,60.33,0.0,0,2,0
CUST-01632,32.8,0.0,4,7,1
CUST-01633,43.68,0.0,0,4,0
CUST-01634,42.76,0.0,2,2,0
CUST-01635,118.97,0.0,2,8,0
CUST-01636,31.99,0.0,2,2,1
CUST-01637,45.03,0.0,2,6,0
CUST-01638,117.68,0.0,1,4,0
CUST-01639,86.54,0.0,0,9,0
CUST-01640,70.55,0.0,0,5,0
CUST-01641,37.08,0.0,1,4,0
CUST-01642,90.27,0.0,1,8,0
CUST-01643,42.39,0.0,0,3,0
CUST-01644,90.4,0.0,0,9,0
CUST-01645,118.13,0.0,1,8,0
CUST-01646,77.87,0.0,0,8,0
CUST-01647,49.26,0.0,2,10,0
CUST-01648,86.27,0.0,1,5,0
CUST-01649,76.16,0.0,1,1,0
CUST-01650,77.98,0.0,0,10,0
CUST-01651,73.02,0.0,0,9,0
CUST-01652,90.63,0.0,2,2,1
CUST-01653,81.47,0.0,0,1,0
CUST-01654,118.83,0.0,2,6,0
CUST-01655,104.33,0.0,1,1,0
CUST-01656,53.82,0.0,0,10,0
CUST-01657,95.32,0.0,1,10,0
CUST-01658,49.28,0.0,3,10,1
CUST-01659,100.41,0.0,3,7,0
CUST-01660,43.27,0.0,1,7,1
CUST-01661,72.61,0.0,1,1,0
CUST-01662,101.15,0.0,0,10,0
CUST-01663,55.2,0.0,1,5,1
CUST-01664,105.34,0.0,2,3,1
CUST-01665,87.97,0.0,0,2,0
CUST-01666,65.77,0.0,3,5,0
CUST-01667,68.1,0.0,1,5,0
CUST-01668,113.34,0.0,2,2,0
CUST-01669,49.59,0.0,4,6,0
CUST-01670,92.4,0.0,0,7,1
CUST-01671,93.65,0.0,4,1,0
CUST-01672,113.02,0.0,0,3,0
CUST-01673,94.18,0.0,3,4,0
CUST-01674,82.6,0.0,2,2,0
CUST-01675,111.23,0.0,0,10,1
CUST-01676,104.62,0.0,2,5,0
CUST-01677,94.51,0.0,1,4,0
CUST-01678,32.92,0.0,1,2,0
CUST-01679,63.61,0.0,1,1,0
CUST-01680,86.87,0.0,1,8,0
CUST-01681,77.0,0.0,0,2,1
CUST-01682,58.73,0.0,2,4,0
CUST-01683,42.99,0.0,1,10,1
CUST-01684,79.77,0.0,1,5,0
CUST-01685,55.73,0.0,2,2,1
CUST-01686,50.96,0.0,1,10,0
CUST-01687,65.9,0.0,1,9,0
CUST-01688,100.69,0.0,2,2,0
CUST-01689,73.9,0.0,2,6,0
CUST-01690,49.48,0.0,1,7,0
CUST-01691,40.51,0.0,2,6,1
CUST-01692,74.9,0.0,0,4,0
CUST-01693,101.49,0.0,2,1,0
CUST-01694,88.75,0.0,2,2,0
CUST-01695,50.89,0.0,1,10,0
CUST-01696,69.3,0.0,0,10,1
CUST-01697,106.97,0.0,2,6,0
CUST-01698,45.98,0.0,0,8,0
CUST-01699,77.88,0.0,0,3,0
CUST-01700,62.05,0.0,2,7,0
CUST-01701,41.17,0.0,1,9,0
CUST-01702,34.48,0.0,1,4,0
CUST-01703,80.02,0.0,1,7,1
CUST-01704,31.86,0.0,2,7,1
CUST-01705,39.3,0.0,2,10,1
CUST-01706,61.27,0.0,2,9,1
CUST-01707,33.91,0.0,0,3,0
CUST-01708,66.03,0.0,2,1,0
CUST-01709,41.72,0.0,2,8,0
CUST-01710,61.48,0.0,2,4,0
CUST-01711,101.2,0.0,2,2,0
CUST-01712,86.37,0.0,0,5,0
CUST-01713,70.08,0.0,2,4,0
CUST-01714,38.26,0.0,0,1,0
CUST-01715,85.72,0.0,2,7,0
CUST-01716,44.73,0.0,4,4,0
CUST-01717,36.88,0.0,2,8,1
CUST-01718,89.76,0.0,1,9,1
CUST-01719,112.08,0.0,3,8,0
CUST-01720,71.45,0.0,1,1,0
CUST-01721,33.68,0.0,0,8,0
CUST-01722,109.23,0.0,0,5,0
CUST-01723,36.02,0.0,1,1,0
CUST-01724,108.07,0.0,1,9,0
CUST-01725,65.26,0.0,3,9,0
CUST-01726,62.88,0.0,4,7,0
CUST-01727,78.85,0.0,1,7,1
CUST-01728,116.14,0.0,1,1,1
CUST-01729,110.89,0.0,2,9,0
CUST-01730,72.32,0.0,1,1,0
CUST-01731,92.62,0.0,0,7,0
CUST-01732,82.23,0.0,0,9,1
CUST-01733,92.41,0.0,5,9,0
CUST-01734,104.64,0.0,0,5,0
CUST-01735,33.09,0.0,1,6,1
CUST-01736,59.31,0.0,4,2,0
CUST-01737,116.34,0.0,1,2,0
CUST-01738,115.44,0.0,2,10,1
CUST-01739,31.0,0.0,2,9,0
CUST-01740,48.12,0.0,1,1,0
CUST-01741,119.44,0.0,2,10,0
CUST-01742,74.35,0.0,0,5,0
CUST-01743,81.55,0.0,5,7,1
CUST-01744,44.97,0.0,1,10,0
CUST-01745,110.49,0.0,1,6,1
CUST-01746,50.81,0.0,1,6,0
CUST-01747,47.06,0.0,0,6,0
CUST-01748,50.52,0.0,2,8,0
CUST-01749,112.77,0.0,2,7,1
CUST-01750,93.25,0.0,1,5,0
CUST-01751,99.17,0.0,1,10,0
CUST-01752,63.93,0.0,2,2,0
CUST-01753,111.83,0.0,0,10,1
CUST-01754,101.04,0.0,3,6,1
CUST-01755,97.55,0.0,0,10,0
CUST-01756,117.38,0.0,1,5,0
CUST-01757,62.95,0.0,0,4,0
CUST-01758,84.98,0.0,2,10,0
CUST-01759,111.89,0.0,0,5,0
CUST-01760,101.18,0.0,3,9,0
CUST-01761,80.7,0.0,2,2,0
CUST-01762,36.85,0.0,1,6,0
CUST-01763,88.74,0.0,1,9,0
CUST-01764,77.39,0.0,1,10,1
CUST-01765,46.57,0.0,1,5,1
CUST-01766,109.4,0.0,2,6,0
CUST-01767,60.89,0.0,0,10,0
CUST-01768,64.87,0.0,3,4,0
CUST-01769,90.51,0.0,1,5,0
CUST-01770,73.99,0.0,2,8,0
CUST-01771,38.03,0.0,1,1,1
CUST-01772,64.86,0.0,1,1,0
CUST-01773,38.49,0.0,2,10,1
CUST-01774,47.16,0.0,1,4,0
CUST-01775,30.64,0.0,1,10,0
CUST-01776,46.31,0.0,2,3,0
CUST-01777,59.73,0.0,2,5,1
CUST-01778,78.44,0.0,3,10,0
CUST-01779,112.73,0.0,1,8,0
CUST-01780,78.62,0.0,2,1,0
CUST-01781,93.5,0.0,0,5,0
CUST-01782,62.18,0.0,2,5,0
CUST-01783,97.64,0.0,0,2,0
CUST-01784,85.84,0.0,1,5,0
CUST-01785,71.38,0.0,2,8,0
CUST-01786,47.43,0.0,3,10,0
CUST-01787,57.31,0.0,1,7,1
CUST-01788,85.88,0.0,2,2,0
CUST-01789,68.34,0.0,3,6,1
CUST-01790,110.04,0.0,1,10,0
CUST-01791,51.13,0.0,2,1,0
CUST-01792,36.57,0.0,1,10,0
CUST-01793,83.04,0.0,1,10,0
CUST-01794,109.74,0.0,0,3,0
CUST-01795,62.82,0.0,0,6,0
CUST-01796,88.29,0.0,1,9,0
CUST-01797,50.82,0.0,0,1,0
CUST-01798,80.26,0.0,0,6,0
CUST-01799,100.81,0.0,0,2,0
CUST-01800,108.03,0.0,0,9,0
CUST-01801,39.45,0.0,2,2,0
CUST-01802,62.07,0.0,0,3,0
CUST-01803,87.56,0.0,1,2,0
CUST-01804,33.12,0.0,1,4,0
CUST-01805,92.15,0.0,1,4,0
CUST-01806,77.52,0.0,1,10,0
CUST-01807,55.96,0.0,0,1,0
CUST-01808,103.32,0.0,3,8,0
CUST-01809,56.1,0.0,0,5,1
CUST-01810,119.23,0.0,1,8,0
CUST-01811,103.47,0.0,3,6,0
CUST-01812,93.72,0.0,3,2,0
CUST-01813,35.51,0.0,4,7,1
CUST-01814,111.39,0.0,0,10,1
CUST-01815,101.1,0.0,2,9,0
CUST-01816,50.6,0.0,2,7,0
CUST-01817,65.3,0.0,0,5,0
CUST-01818,54.17,0.0,3,4,0
CUST-01819,118.6,0.0,0,8,0
CUST-01820,106.88,0.0,2,6,0
CUST-01821,113.72,0.0,3,5,0
CUST-01822,100.99,0.0,0,7,0
CUST-01823,71.07,0.0,1,3,1
CUST-01824,48.48,0.0,1,9,0
CUST-01825,48.72,0.0,2,4,0
CUST-01826,43.64,0.0,5,4,0
CUST-01827,79.19,0.0,3,8,0
CUST-01828,112.8,0.0,0,6,0
CUST-01829,119.26,0.0,1,1,1
CUST-01830,55.85,0.0,3,2,0
CUST-01831,92.76,0.0,0,9,0
CUST-01832,83.73,0.0,2,6,0
CUST-01833,74.0,0.0,2,7,1
CUST-01834,89.92,0.0,1,9,0
CUST-01835,63.42,0.0,0,3,0
CUST-01836,115.0,0.0,3,5,1
CUST-01837,93.49,0.0,0,5,0
CUST-01838,97.88,0.0,1,10,0
CUST-01839,51.81,0.0,1,7,0
CUST-01840,45.16,0.0,5,2,0
CUST-01841,65.48,0.0,1,4,1
CUST-01842,99.0,0.0,1,4,0
CUST-01843,114.49,0.0,2,8,0
CUST-01844,68.45,0.0,1,10,0
CUST-01845,99.67,0.0,0,3,0
CUST-01846,72.33,0.0,3,2,0
CUST-01847,56.56,0.0,1,9,0
CUST-01848,96.53,0.0,3,4,1
CUST-01849,101.84,0.0,2,9,0
CUST-01850,48.25,0.0,0,6,0
CUST-01851,57.46,0.0,3,1,0
CUST-01852,74.52,0.0,1,3,0
CUST-01853,46.78,0.0,2,7,0
CUST-01854,113.59,0.0,3,9,1
CUST-01855,83.22,0.0,1,8,0
CUST-01856,40.9,0.0,3,5,0
CUST-01857,46.55,0.0,1,8,0
CUST-01858,115.89,0.0,0,2,0
CUST-01859,96.43,0.0,1,3,0
CUST-01860,96.09,0.0,0,8,0
CUST-01861,36.52,0.0,0,9,0
CUST-01862,110.58,0.0,3,10,0
CUST-01863,69.93,0.0,2,8,0
CUST-01864,89.37,0.0,1,4,0
CUST-01865,116.37,0.0,1,6,0
CUST-01866,38.99,0.0,1,5,1
CUST-01867,73.4,0.0,1,4,0
CUST-01868,34.46,0.0,3,9,0
CUST-01869,74.95,0.0,2,10,1
CUST-01870,52.7,0.0,3,3,0
CUST-01871,112.0,0.0,6,1,0
CUST-01872,65.86,0.0,2,7,0
CUST-01873,87.04,0.0,0,10,0
CUST-01874,107.42,0.0,4,8,0
CUST-01875,118.53,0.0,2,3,1
CUST-01876,75.34,0.0,0,3,0
CUST-01877,71.01,0.0,3,6,0
CUST-01878,36.81,0.0,3,2,0
CUST-01879,31.14,0.0,0,6,1
CUST-01880,84.79,0.0,2,5,0
CUST-01881,35.88,0.0,4,7,1
CUST-01882,64.23,0.0,1,9,0
CUST-01883,30.31,0.0,2,9,0
CUST-01884,85.37,0.0,2,1,0
CUST-01885,68.28,0.0,4,7,1
CUST-01886,41.42,0.0,3,3,0
CUST-01887,56.67,0.0,0,4,0
CUST-01888,81.27,0.0,3,2,0
CUST-01889,89.1,0.0,0,1,1
CUST-01890,71.6,0.0,3,10,0
CUST-01891,102.35,0.0,1,3,0
CUST-01892,40.11,0.0,1,10,1
CUST-01893,37.6,0.0,1,9,1
CUST-01894,33.97,0.0,3,1,0
CUST-01895,78.22,0.0,0,3,1
CUST-01896,93.56,0.0,2,5,0
CUST-01897,41.74,0.0,1,3,0
CUST-01898,87.5,0.0,2,4,0
CUST-01899,72.92,0.0,0,4,0
CUST-01900,118.86,0.0,2,1,1
CUST-01901,94.57,0.0,4,6,0
CUST-01902,89.17,0.0,3,7,0
CUST-01903,81.34,0.0,6,7,0
CUST-01904,119.76,0.0,3,6,1
CUST-01905,118.24,0.0,1,7,0
CUST-01906,78.43,0.0,1,3,0
CUST-01907,70.96,0.0,3,5,0
CUST-01908,71.58,0.0,2,7,0
CUST-01909,68.55,0.0,3,10,0
CUST-01910,77.82,0.0,2,5,0
CUST-01911,54.62,0.0,4,10,0
CUST-01912,113.41,0.0,1,2,1
CUST-01913,74.12,0.0,3,6,1
CUST-01914,105.78,0.0,2,7,1
CUST-01915,72.77,0.0,5,2,1
CUST-01916,94.64,0.0,3,10,0
CUST-01917,60.31,0.0,1,8,0
CUST-01918,86.23,0.0,3,5,0
CUST-01919,74.85,0.0,3,8,0
CUST-01920,63.03,0.0,2,3,0
CUST-01921,109.34,0.0,0,2,0
CUST-01922,40.14,0.0,1,7,0
CUST-01923,73.82,0.0,2,5,0
CUST-01924,47.49,0.0,2,5,0
CUST-01925,107.49,0.0,1,8,1
CUST-01926,52.8,0.0,1,9,0
CUST-01927,87.01,0.0,1,8,0
CUST-01928,44.89,0.0,4,10,0
CUST-01929,66.44,0.0,1,2,1
CUST-01930,110.94,0.0,2,10,0
CUST-01931,44.94,0.0,3,7,0
CUST-01932,89.68,0.0,2,5,0
CUST-01933,48.4,0.0,3,7,0
CUST-01934,67.41,0.0,1,3,0
CUST-01935,78.65,0.0,3,4,0
CUST-01936,81.95,0.0,2,7,0
CUST-01937,84.22,0.0,1,2,0
CUST-01938,87.61,0.0,2,2,0
CUST-01939,54.45,0.0,1,1,0
CUST-01940,66.12,0.0,0,1,0
CUST-01941,33.35,0.0,2,1,1
CUST-01942,99.19,0.0,2,6,1
CUST-01943,105.34,0.0,1,5,0
CUST-01944,47.92,0.0,0,10,0
CUST-01945,48.12,0.0,0,8,1
CUST-01946,33.77,0.0,0,5,0
CUST-01947,117.33,0.0,0,1,1
CUST-01948,102.64,0.0,1,8,0
CUST-01949,62.46,0.0,2,6,0
CUST-01950,73.37,0.0,1,8,1
CUST-01951,56.27,0.0,0,2,0
CUST-01952,83.75,0.0,3,10,0
CUST-01953,94.55,0.0,0,8,0
CUST-01954,70.26,0.0,2,6,1
CUST-01955,108.62,0.0,1,1,1
CUST-01956,76.53,0.0,4,1,0
CUST-01957,42.97,0.0,0,10,0
CUST-01958,86.0,0.0,6,5,0
CUST-01959,71.6,0.0,1,7,1
CUST-01960,114.21,0.0,2,4,0
CUST-01961,65.26,0.0,2,10,0
CUST-01962,66.25,0.0,3,5,1
CUST-01963,88.57,0.0,0,10,0
CUST-01964,77.42,0.0,2,3,1
CUST-01965,63.69,0.0,0,2,0
CUST-01966,119.08,0.0,4,2,0
CUST-01967,57.19,0.0,3,5,0
CUST-01968,54.97,0.0,2,4,0
CUST-01969,107.8,0.0,1,2,0
CUST-01970,30.29,0.0,3,5,0
CUST-01971,48.1,0.0,2,10,0
CUST-01972,83.14,0.0,1,9,0
CUST-01973,44.61,0.0,3,8,0
CUST-01974,118.72,0.0,1,9,1
CUST-01975,71.77,0.0,2,9,1
CUST-01976,83.76,0.0,2,8,0
CUST-01977,44.43,0.0,1,9,0
CUST-01978,56.04,0.0,2,4,1
CUST-01979,85.31,0.0,2,8,0
CUST-01980,79.46,0.0,3,2,1
CUST-01981,100.59,0.0,1,9,0
CUST-01982,54.22,0.0,6,9,0
CUST-01983,88.82,0.0,0,3,1
CUST-01984,56.18,0.0,0,6,0
CUST-01985,82.8,0.0,1,7,0
CUST-01986,84.45,0.0,0,3,0
CUST-01987,40.96,0.0,1,5,0
CUST-01988,79.37,0.0,0,1,0
CUST-01989,31.06,0.0,1,3,0
CUST-01990,75.1,0.0,1,8,0
